Concatenate,Year,Pasture,Treatment,Allocation.number,Type,Owner,Tag.Color,Tag,QAQC.Notes,Actual.on.date,Actual.off.date,Season.on.date,Season.off.date,Season.Days,on_Weight,on_Shrink,off_Weight,off_Shrink,Gain_shrunk,ADG_shrunk,Use.Flag
2015_23E,2015,23E,heavy,30,steer,Local,NA,626,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,690,0.07,996,0.07,284.58,2.047338129,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,630,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,618,0.07,906,0.07,267.84,1.926906475,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,786,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,636,0.07,968,0.07,308.76,2.221294964,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,787,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,672,0.07,952,0.07,260.4,1.873381295,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,792,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,596,0.07,906,0.07,288.3,2.074100719,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,797,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,618,0.07,964,0.07,321.78,2.314964029,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,1018,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,646,0.07,1022,0.07,349.68,2.515683453,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,1023,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,624,0.07,962,0.07,314.34,2.261438849,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,1051,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,706,0.07,1002,0.07,275.28,1.980431655,0
2015_23W,2015,23W,light,15,steer,Local,NA,152,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,732,0.07,998,0.07,247.38,1.77971223,0
2015_23W,2015,23W,light,15,steer,Local,NA,207,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,762,0.07,1138,0.07,349.68,2.515683453,0
2015_23W,2015,23W,light,15,steer,Local,NA,301,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,688,0.07,1006,0.07,295.74,2.127625899,0
2015_23W,2015,23W,light,15,steer,Local,NA,465,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,624,0.07,976,0.07,327.36,2.355107914,0
2015_23W,2015,23W,light,15,steer,Local,NA,466,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,612,0.07,928,0.07,293.88,2.114244604,0
2015_23W,2015,23W,light,15,steer,Local,NA,504,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,722,0.07,1010,0.07,267.84,1.926906475,0
2015_23W,2015,23W,light,15,steer,Local,NA,507,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,680,0.07,1012,0.07,308.76,2.221294964,0
2015_23W,2015,23W,light,15,steer,Local,NA,523,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,642,0.07,894,0.07,234.36,1.686043165,0
2015_23W,2015,23W,light,15,steer,Local,NA,538,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,648,0.07,960,0.07,290.16,2.087482014,0
2015_23W,2015,23W,light,15,steer,Local,NA,540,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,706,0.07,1036,0.07,306.9,2.207913669,0
2015_23W,2015,23W,light,15,steer,Local,NA,677,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,590,0.07,924,0.07,310.62,2.234676259,0
2015_23W,2015,23W,light,15,steer,Local,NA,799,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,676,0.07,992,0.07,293.88,2.114244604,0
2015_23W,2015,23W,light,15,steer,Local,NA,831,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,604,0.07,944,0.07,316.2,2.274820144,0
2015_23W,2015,23W,light,15,steer,Local,NA,1030,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,656,0.07,1032,0.07,349.68,2.515683453,0
2015_23W,2015,23W,light,15,steer,Local,NA,1070,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,632,0.07,1070,0.07,407.34,2.930503597,outlier
2016_15E,2016,15E,moderate,22,steer,Local,white,9,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,706,0.07,954,0.07,230.64,1.647428571,0
2016_15E,2016,15E,moderate,22,steer,Local,white,45,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,764,0.07,1000,0.07,219.48,1.567714286,0
2016_15E,2016,15E,moderate,22,steer,Local,white,56,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,692,0.07,938,0.07,228.78,1.634142857,0
2016_15E,2016,15E,moderate,22,steer,Local,white,70,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,606,0.07,866,0.07,241.8,1.727142857,0
2016_15E,2016,15E,moderate,22,steer,Local,white,72,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,664,0.07,926,0.07,243.66,1.740428571,0
2016_15E,2016,15E,moderate,22,steer,Local,white,81,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,534,0.07,830,0.07,275.28,1.966285714,0
2016_15E,2016,15E,moderate,22,steer,Local,white,288,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,752,0.07,1122,0.07,344.1,2.457857143,0
2016_15E,2016,15E,moderate,22,steer,Local,white,298,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,538,0.07,834,0.07,275.28,1.966285714,0
2016_15E,2016,15E,moderate,22,steer,Local,white,317,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,578,0.07,928,0.07,325.5,2.325,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,493,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,714,0.07,1010,0.07,275.28,1.966285714,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,495,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,598,0.07,906,0.07,286.44,2.046,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,501,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,584,0.07,892,0.07,286.44,2.046,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,519,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,676,0.07,972,0.07,275.28,1.966285714,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,571,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,610,0.07,892,0.07,262.26,1.873285714,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,572,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,678,0.07,1050,0.07,345.96,2.471142857,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,573,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,622,0.07,852,0.07,213.9,1.527857143,0
2016_15E,2016,15E,moderate,22,steer,Local,yellow,634,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,568,0.07,906,0.07,314.34,2.245285714,0
2016_15E,2016,15E,moderate,22,steer,Local,green,786,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,628,0.07,846,0.07,202.74,1.448142857,0
2016_15E,2016,15E,moderate,22,steer,Local,green,788,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,652,0.07,934,0.07,262.26,1.873285714,0
2016_15E,2016,15E,moderate,22,steer,Local,red,967,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,734,0.07,1092,0.07,332.94,2.378142857,0
2016_15E,2016,15E,moderate,22,steer,Local,red,982,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,654,0.07,924,0.07,251.1,1.793571429,0
2016_15E,2016,15E,moderate,22,steer,Local,red,986,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,632,0.07,972,0.07,316.2,2.258571429,0
2016_23E,2016,23E,heavy,30,steer,Local,white,3,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,616,0.07,860,0.07,226.92,1.620857143,0
2016_23E,2016,23E,heavy,30,steer,Local,white,23,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,704,0.07,962,0.07,239.94,1.713857143,0
2016_23E,2016,23E,heavy,30,steer,Local,white,39,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,632,0.07,888,0.07,238.08,1.700571429,0
2016_23E,2016,23E,heavy,30,steer,Local,white,52,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,738,0.07,1046,0.07,286.44,2.046,0
2016_23E,2016,23E,heavy,30,steer,Local,white,65,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,572,0.07,828,0.07,238.08,1.700571429,0
2016_23E,2016,23E,heavy,30,steer,Local,white,68,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,598,0.07,858,0.07,241.8,1.727142857,0
2016_23E,2016,23E,heavy,30,steer,Local,white,251,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,612,0.07,864,0.07,234.36,1.674,0
2016_23E,2016,23E,heavy,30,steer,Local,white,275,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,724,0.07,1030,0.07,284.58,2.032714286,0
2016_23E,2016,23E,heavy,30,steer,Local,white,281,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,638,0.07,884,0.07,228.78,1.634142857,0
2016_23E,2016,23E,heavy,30,steer,Local,white,297,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,686,0.07,1006,0.07,297.6,2.125714286,0
2016_23E,2016,23E,heavy,30,steer,Local,white,300,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,592,0.07,852,0.07,241.8,1.727142857,0
2016_23E,2016,23E,heavy,30,steer,Local,white,302,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,644,0.07,928,0.07,264.12,1.886571429,0
2016_23E,2016,23E,heavy,30,steer,Local,white,305,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,652,0.07,956,0.07,282.72,2.019428571,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,472,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,658,0.07,838,0.07,167.4,1.195714286,outlier
2016_23E,2016,23E,heavy,30,steer,Local,yellow,496,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,628,0.07,906,0.07,258.54,1.846714286,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,558,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,674,0.07,942,0.07,249.24,1.780285714,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,564,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,544,0.07,834,0.07,269.7,1.926428571,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,578,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,602,0.07,824,0.07,206.46,1.474714286,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,583,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,752,0.07,1024,0.07,252.96,1.806857143,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,628,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,556,0.07,874,0.07,295.74,2.112428571,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,639,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,642,0.07,884,0.07,225.06,1.607571429,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,641,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,606,0.07,866,0.07,241.8,1.727142857,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,650,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,666,0.07,884,0.07,202.74,1.448142857,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,659,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,578,0.07,882,0.07,282.72,2.019428571,0
2016_23E,2016,23E,heavy,30,steer,Local,yellow,674,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,712,0.07,988,0.07,256.68,1.833428571,0
2016_23E,2016,23E,heavy,30,steer,Local,green,800,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,666,0.07,994,0.07,305.04,2.178857143,0
2016_23E,2016,23E,heavy,30,steer,Local,blue,849,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,623,0.07,916,0.07,272.49,1.946357143,0
2016_23E,2016,23E,heavy,30,steer,Local,blue,859,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,662,0.07,984,0.07,299.46,2.139,0
2016_23E,2016,23E,heavy,30,steer,Local,red,957,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,694,0.07,972,0.07,258.54,1.846714286,0
2016_23E,2016,23E,heavy,30,steer,Local,red,958,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,534,0.07,826,0.07,271.56,1.939714286,0
2016_23W,2016,23W,light,15,steer,Local,white,1,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,764,0.07,968,0.07,189.72,1.355142857,0
2016_23W,2016,23W,light,15,steer,Local,white,13,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,654,0.07,954,0.07,279,1.992857143,0
2016_23W,2016,23W,light,15,steer,Local,white,42,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,584,0.07,906,0.07,299.46,2.139,0
2016_23W,2016,23W,light,15,steer,Local,white,84,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,582,0.07,932,0.07,325.5,2.325,0
2016_23W,2016,23W,light,15,steer,Local,white,255,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,622,0.07,892,0.07,251.1,1.793571429,0
2016_23W,2016,23W,light,15,steer,Local,white,269,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,634,0.07,966,0.07,308.76,2.205428571,0
2016_23W,2016,23W,light,15,steer,Local,white,277,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,682,0.07,1014,0.07,308.76,2.205428571,0
2016_23W,2016,23W,light,15,steer,Local,white,324,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,692,0.07,972,0.07,260.4,1.86,0
2016_23W,2016,23W,light,15,steer,Local,yellow,562,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,572,0.07,868,0.07,275.28,1.966285714,0
2016_23W,2016,23W,light,15,steer,Local,yellow,566,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,736,0.07,984,0.07,230.64,1.647428571,0
2016_23W,2016,23W,light,15,steer,Local,yellow,636,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,608,0.07,894,0.07,265.98,1.899857143,0
2016_23W,2016,23W,light,15,steer,Local,green,787,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,716,0.07,1050,0.07,310.62,2.218714286,0
2016_23W,2016,23W,light,15,steer,Local,green,796,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,676,0.07,882,0.07,191.58,1.368428571,0
2016_23W,2016,23W,light,15,steer,Local,blue,878,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,644,0.07,954,0.07,288.3,2.059285714,0
2016_23W,2016,23W,light,15,steer,Local,blue,907,,5/11/2016,10/1/2016,5/13/2016,9/30/2016,140,538,0.07,922,0.07,357.12,2.550857143,0
2017_15E,2017,15E,moderate,23,steer,Local,white,121,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,598,0.07,930,0.07,308.76,2.205428571,0
2017_15E,2017,15E,moderate,23,steer,Local,white,124,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,646,0.07,1024,0.07,351.54,2.511,0
2017_15E,2017,15E,moderate,23,steer,Local,white,142,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,666,0.07,1028,0.07,336.66,2.404714286,0
2017_15E,2017,15E,moderate,23,steer,Local,white,166,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,624,0.07,1062,0.07,407.34,2.909571429,outlier
2017_15E,2017,15E,moderate,23,steer,Local,white,189,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,564,0.07,958,0.07,366.42,2.617285714,0
2017_15E,2017,15E,moderate,23,steer,Local,white,200,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,594,0.07,948,0.07,329.22,2.351571429,0
2017_15E,2017,15E,moderate,23,steer,Local,white,257,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,534,0.07,896,0.07,336.66,2.404714286,0
2017_15E,2017,15E,moderate,23,steer,Local,white,357,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,632,0.07,1022,0.07,362.7,2.590714286,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,508,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,700,0.07,988,0.07,267.84,1.913142857,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,513,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,608,0.07,870,0.07,243.66,1.740428571,outlier
2017_15E,2017,15E,moderate,23,steer,Local,yellow,525,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,662,0.07,1024,0.07,336.66,2.404714286,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,528,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,674,0.07,994,0.07,297.6,2.125714286,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,540,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,726,0.07,1052,0.07,303.18,2.165571429,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,551,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,758,0.07,1124,0.07,340.38,2.431285714,0
2017_15E,2017,15E,moderate,23,steer,Local,yellow,606,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,626,0.07,1000,0.07,347.82,2.484428571,0
2017_15E,2017,15E,moderate,23,steer,Local,green,715,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,652,0.07,1032,0.07,353.4,2.524285714,0
2017_15E,2017,15E,moderate,23,steer,Local,green,716,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,654,0.07,986,0.07,308.76,2.205428571,0
2017_15E,2017,15E,moderate,23,steer,Local,green,719,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,712,0.07,1050,0.07,314.34,2.245285714,0
2017_15E,2017,15E,moderate,23,steer,Local,green,745,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,586,0.07,894,0.07,286.44,2.046,0
2017_15E,2017,15E,moderate,23,steer,Local,green,802,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,638,0.07,1014,0.07,349.68,2.497714286,0
2017_15E,2017,15E,moderate,23,steer,Local,red,952,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,572,0.07,924,0.07,327.36,2.338285714,0
2017_15E,2017,15E,moderate,23,steer,Local,red,989,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,616,0.07,952,0.07,312.48,2.232,0
2017_15E,2017,15E,moderate,23,steer,Local,red,995,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,684,0.07,954,0.07,251.1,1.793571429,0
2017_23E,2017,23E,heavy,30,steer,Local,white,120,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,616,0.07,936,0.07,297.6,2.125714286,0
2017_23E,2017,23E,heavy,30,steer,Local,white,125,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,574,0.07,910,0.07,312.48,2.232,0
2017_23E,2017,23E,heavy,30,steer,Local,white,137,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,714,0.07,1040,0.07,303.18,2.165571429,0
2017_23E,2017,23E,heavy,30,steer,Local,white,171,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,656,0.07,920,0.07,245.52,1.753714286,0
2017_23E,2017,23E,heavy,30,steer,Local,white,191,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,676,0.07,1080,0.07,375.72,2.683714286,0
2017_23E,2017,23E,heavy,30,steer,Local,white,202,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,642,0.07,1000,0.07,332.94,2.378142857,0
2017_23E,2017,23E,heavy,30,steer,Local,white,238,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,746,0.07,1166,0.07,390.6,2.79,outlier
2017_23E,2017,23E,heavy,30,steer,Local,white,248,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,592,0.07,920,0.07,305.04,2.178857143,0
2017_23E,2017,23E,heavy,30,steer,Local,white,253,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,604,0.07,938,0.07,310.62,2.218714286,0
2017_23E,2017,23E,heavy,30,steer,Local,white,352,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,646,0.07,994,0.07,323.64,2.311714286,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,465,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,662,0.07,1020,0.07,332.94,2.378142857,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,482,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,548,0.07,782,0.07,217.62,1.554428571,outlier
2017_23E,2017,23E,heavy,30,steer,Local,yellow,501,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,652,0.07,958,0.07,284.58,2.032714286,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,507,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,692,0.07,980,0.07,267.84,1.913142857,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,524,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,630,0.07,936,0.07,284.58,2.032714286,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,550,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,610,0.07,972,0.07,336.66,2.404714286,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,592,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,586,0.07,928,0.07,318.06,2.271857143,0
2017_23E,2017,23E,heavy,30,steer,Local,yellow,607,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,618,0.07,916,0.07,277.14,1.979571429,0
2017_23E,2017,23E,heavy,30,steer,Local,green,708,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,634,0.07,950,0.07,293.88,2.099142857,0
2017_23E,2017,23E,heavy,30,steer,Local,green,756,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,668,0.07,1032,0.07,338.52,2.418,0
2017_23E,2017,23E,heavy,30,steer,Local,green,790,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,598,0.07,892,0.07,273.42,1.953,0
2017_23E,2017,23E,heavy,30,steer,Local,green,792,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,578,0.07,968,0.07,362.7,2.590714286,0
2017_23E,2017,23E,heavy,30,steer,Local,green,808,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,556,0.07,856,0.07,279,1.992857143,0
2017_23E,2017,23E,heavy,30,steer,Local,green,809,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,642,0.07,938,0.07,275.28,1.966285714,0
2017_23E,2017,23E,heavy,30,steer,Local,blue,852,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,708,0.07,1040,0.07,308.76,2.205428571,0
2017_23E,2017,23E,heavy,30,steer,Local,blue,867,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,624,0.07,892,0.07,249.24,1.780285714,0
2017_23E,2017,23E,heavy,30,steer,Local,blue,868,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,674,0.07,1014,0.07,316.2,2.258571429,0
2017_23E,2017,23E,heavy,30,steer,Local,blue,890,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,708,0.07,1074,0.07,340.38,2.431285714,0
2017_23E,2017,23E,heavy,30,steer,Local,blue,908,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,684,0.07,1032,0.07,323.64,2.311714286,0
2017_23E,2017,23E,heavy,30,steer,Local,red,944,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,658,0.07,986,0.07,305.04,2.178857143,0
2017_23W,2017,23W,light,15,steer,Local,white,104,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,662,0.07,1072,0.07,381.3,2.723571429,0
2017_23W,2017,23W,light,15,steer,Local,white,114,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,522,0.07,826,0.07,282.72,2.019428571,outlier
2017_23W,2017,23W,light,15,steer,Local,white,116,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,706,0.07,1062,0.07,331.08,2.364857143,0
2017_23W,2017,23W,light,15,steer,Local,white,183,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,626,0.07,1032,0.07,377.58,2.697,0
2017_23W,2017,23W,light,15,steer,Local,white,218,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,638,0.07,1000,0.07,336.66,2.404714286,0
2017_23W,2017,23W,light,15,steer,Local,white,230,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,672,0.07,994,0.07,299.46,2.139,0
2017_23W,2017,23W,light,15,steer,Local,yellow,475,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,612,0.07,992,0.07,353.4,2.524285714,0
2017_23W,2017,23W,light,15,steer,Local,yellow,492,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,656,0.07,1022,0.07,340.38,2.431285714,0
2017_23W,2017,23W,light,15,steer,Local,yellow,504,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,576,0.07,1002,0.07,396.18,2.829857143,0
2017_23W,2017,23W,light,15,steer,Local,yellow,519,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,688,0.07,1060,0.07,345.96,2.471142857,0
2017_23W,2017,23W,light,15,steer,Local,green,710,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,600,0.07,1006,0.07,377.58,2.697,0
2017_23W,2017,23W,light,15,steer,Local,green,714,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,584,0.07,960,0.07,349.68,2.497714286,0
2017_23W,2017,23W,light,15,steer,Local,green,758,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,728,0.07,1088,0.07,334.8,2.391428571,0
2017_23W,2017,23W,light,15,steer,Local,green,781,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,646,0.07,1056,0.07,381.3,2.723571429,0
2017_23W,2017,23W,light,15,steer,Local,green,787,,5/10/2017,9/30/2017,5/12/2017,9/29/2017,140,630,0.07,988,0.07,332.94,2.378142857,0
2018_15E,2018,15E,moderate,26,steer,Local,white,85,outlier data removed from aug record,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,640,0.07,778,0.07,128.34,0.916714286,remove.from.study
2018_15E,2018,15E,moderate,26,steer,Local,white,94,,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,592,0.07,852,0.07,241.8,1.727142857,0
2018_15E,2018,15E,moderate,26,steer,Local,white,98,outlier data removed from aug record,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,674,0.07,850,0.07,163.68,1.169142857,remove.from.study
2018_15E,2018,15E,moderate,26,steer,Local,white,100,,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,660,0.07,926,0.07,247.38,1.767,0
2018_15E,2018,15E,moderate,26,steer,Local,white,153,,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,658,0.07,878,0.07,204.6,1.461428571,0
2018_15E,2018,15E,moderate,26,steer,Local,white,194,,5/9/2018,9/29/2018,5/11/2018,9/28/2018,140,722,0.07,872,0.07,139.5,0.996428571,0
